"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"24247","22.338133741","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=121, FN=0, Flags=.p....F.C"
"24248","22.338736375","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=121, FN=0, Flags=.p..R.F.C"
"24250","22.339608367","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=123, FN=0, Flags=.p....F.C"
"24251","22.340549237","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=124, FN=0, Flags=.p....F.C"
"24252","22.340897864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=125, FN=0, Flags=.p....F.C"
"24253","22.341246233","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=126, FN=0, Flags=.p....F.C"
"24258","22.342552133","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=128, FN=0, Flags=.p..R.F.C"
"24264","22.346171347","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=131, FN=0, Flags=.p....F.C"
"24265","22.346403863","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=132, FN=0, Flags=.p....F.C"
"24273","22.348210187","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=140, FN=0, Flags=.p....F.C"
"24281","22.350018338","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=140, FN=0, Flags=.p..R.F.C"
"24284","22.350845617","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=146, FN=0, Flags=.p..R.F.C"
"24286","22.352024458","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=146, FN=0, Flags=.p..R.F.C"
"24294","22.353048977","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=149, FN=0, Flags=.p....F.C"
"24296","22.353634077","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=149, FN=0, Flags=.p..R.F.C"
"24299","22.358506294","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=151, FN=0, Flags=.p....F.C"
"24300","22.358853069","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=152, FN=0, Flags=.p....F.C"
"24301","22.359487907","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=153, FN=0, Flags=.p....F.C"
"24303","22.362862204","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=154, FN=0, Flags=.p....F.C"
"24305","22.363700058","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=156, FN=0, Flags=.p....F.C"
"24313","22.366430343","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=161, FN=0, Flags=.p....F.C"
"24316","22.367639499","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=163, FN=0, Flags=.p....F.C"
"24317","22.368055842","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=164, FN=0, Flags=.p....F.C"
"24318","22.368334990","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=165, FN=0, Flags=.p....F.C"
"24323","22.373232739","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-64dBm","QoS Data, SN=166, FN=0, Flags=.p....F.C"
"24325","22.376189136","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=167, FN=0, Flags=.p....F.C"
"24327","22.376811523","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=169, FN=0, Flags=.p....F.C"
"24337","22.379438258","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","193","-64dBm","QoS Data, SN=177, FN=0, Flags=.p....F.C"
"24339","22.381559766","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=178, FN=0, Flags=.p....F.C"
"24341","22.382320573","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=178, FN=0, Flags=.p..R.F.C"
"24343","22.382897985","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=178, FN=0, Flags=.p..R.F.C"
"24344","22.383758794","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-62dBm","QoS Data, SN=178, FN=0, Flags=.p..R.F.C"
"24347","22.384622241","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=180, FN=0, Flags=.p....F.C"
"24355","22.411839918","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=185, FN=0, Flags=.p....F.C"
"24356","22.411980399","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=186, FN=0, Flags=.p....F.C"
"24360","22.425972722","e8:48:b8:da:df:46","Broadcast","802.11","452","-65dBm","Beacon frame, SN=2411, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"24363","22.443812261","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-64dBm","QoS Data, SN=187, FN=0, Flags=.p....F.C"
"24367","22.486561466","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=189, FN=0, Flags=.p....F.C"
"24368","22.486896583","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=190, FN=0, Flags=.p....F.C"
"24369","22.487247785","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=191, FN=0, Flags=.p....F.C"
"24370","22.487707273","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=191, FN=0, Flags=.p..R.F.C"
"24375","22.497229126","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=194, FN=0, Flags=.p....F.C"
"24377","22.498054401","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=196, FN=0, Flags=.p....F.C"
"24383","22.499551188","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=197, FN=0, Flags=.p..R.F.C"
"24385","22.500438053","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=202, FN=0, Flags=.p....F.C"
"24387","22.501224825","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=204, FN=0, Flags=.p....F.C"
"24391","22.502657842","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=205, FN=0, Flags=.p....F.C"
"24393","22.503307356","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=205, FN=0, Flags=.p..R.F.C"
"24396","22.504339793","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=207, FN=0, Flags=.p....F.C"
"24399","22.505834023","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-63dBm","QoS Data, SN=210, FN=0, Flags=.p....F.C"
"24400","22.506331338","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=210, FN=0, Flags=.p..R.F.C"
"24403","22.508213573","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=211, FN=0, Flags=.p....F.C"
"24405","22.508803680","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=211, FN=0, Flags=.p..R.F.C"
"24406","22.509383830","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=211, FN=0, Flags=.p..R.F.C"
"24408","22.513667884","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=213, FN=0, Flags=.p....F.C"
"24410","22.514514625","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=215, FN=0, Flags=.p....F.C"
"24414","22.515634278","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=217, FN=0, Flags=.p..R.F.C"
"24416","22.516429199","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=219, FN=0, Flags=.p....F.C"
"24418","22.517015205","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=219, FN=0, Flags=.p..R.F.C"
"24421","22.519203359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=221, FN=0, Flags=.p....F.C"
"24422","22.519554083","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-64dBm","QoS Data, SN=222, FN=0, Flags=.p....F.C"
"24423","22.520140028","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-65dBm","QoS Data, SN=222, FN=0, Flags=.p..R.F.C"
