"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"186","7.172662276","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3753, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"189","7.277574393","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3755, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"191","7.377481646","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3757, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"196","7.479909374","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3759, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"200","7.582296733","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=3761, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"202","7.684671054","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3763, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"204","7.787066429","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3765, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"206","7.889499964","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3767, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"208","7.991898535","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3769, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"210","8.094304833","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3771, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"212","8.196679267","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3773, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"214","8.299083333","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3775, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"217","8.401471661","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3777, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"219","8.503884653","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3779, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"222","8.606296239","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3781, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"224","8.708696236","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3783, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"227","8.811098380","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3785, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"229","8.913474098","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3787, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"232","9.015872500","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3789, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"234","9.118277774","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3791, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"236","9.220690115","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3793, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"238","9.323093259","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3795, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"241","9.425442635","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3797, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"243","9.527882680","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3799, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"246","9.630455844","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3801, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"248","9.732678951","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3803, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"251","9.835078567","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=3805, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"253","9.937483422","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3807, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"255","10.039872075","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3809, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"258","10.142278042","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3811, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"261","10.244699710","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3813, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"264","10.347107110","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3815, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"266","10.449487522","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3817, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"268","10.551885219","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3819, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"271","10.654298964","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3821, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"273","10.756678166","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3823, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
