"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"370","13.825460965","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","192","-59dBm","5785MHz","6","Data, SN=549, FN=0, Flags=.pm...F.C"
"371","13.826134665","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","483","-58dBm","5785MHz","6","Data, SN=550, FN=0, Flags=.pm...F.C"
"372","13.826496377","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","259","-58dBm","5785MHz","6","Data, SN=551, FN=0, Flags=.p....F.C"
"373","13.926809468","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=552, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"375","14.029218593","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=554, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"377","14.131673760","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=556, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"379","14.234050554","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=558, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"381","14.336459626","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=560, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"383","14.438873443","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=562, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"385","14.541352285","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=564, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"387","14.643685580","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=566, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"389","14.746039980","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=568, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"391","14.848437500","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=570, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"393","14.950870591","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=572, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"395","15.053287732","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=574, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"397","15.155705951","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=576, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"399","15.258080363","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=578, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
