"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"6555","5.531291402","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-54dBm","QoS Data, SN=819, FN=0, Flags=.p....F.C"
"6562","5.532922933","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=824, FN=0, Flags=.p..R.F.C"
"6563","5.533493593","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","994","-53dBm","QoS Data, SN=826, FN=0, Flags=.p....F.C"
"6564","5.533889527","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","994","-54dBm","QoS Data, SN=826, FN=0, Flags=.p..R.F.C"
"6568","5.536703557","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=827, FN=0, Flags=.p....F.C"
"6569","5.537197291","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=827, FN=0, Flags=.p..R.F.C"
"6571","5.543214118","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=828, FN=0, Flags=.p....F.C"
"6572","5.543544425","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=829, FN=0, Flags=.p....F.C"
"6573","5.544049864","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=829, FN=0, Flags=.p..R.F.C"
"6577","5.555764413","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=831, FN=0, Flags=.p....F.C"
"6578","5.556303509","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=831, FN=0, Flags=.p..R.F.C"
"6580","5.558645876","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=832, FN=0, Flags=.p....F.C"
"6581","5.559003420","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=833, FN=0, Flags=.p....F.C"
"6582","5.559350174","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=834, FN=0, Flags=.p....F.C"
