"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"32658","15.989975656","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2229, FN=0, Flags=.p..R.F.C"
"32659","15.989977314","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2233, FN=0, Flags=.p..R.F.C"
"32660","15.989978448","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2234, FN=0, Flags=.p..R.F.C"
"32663","15.991073445","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2237, FN=0, Flags=.p....F.C"
"32669","15.992900178","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","139","-57dBm","5785MHz","43.3333","QoS Data, SN=2241, FN=0, Flags=.p....F.C"
"32670","15.992901844","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2242, FN=0, Flags=.p....F.C"
"32674","15.994189767","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2245, FN=0, Flags=.p....F.C"
"32679","15.995501825","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2246, FN=0, Flags=.p....F.C"
"32680","15.995503637","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-56dBm","5785MHz","43.3333","QoS Data, SN=2247, FN=0, Flags=.p....F.C"
"32681","15.996189914","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2248, FN=0, Flags=.p....F.C"
"32682","15.997095870","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2248, FN=0, Flags=.p..R.F.C"
"32685","15.999450346","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-56dBm","5785MHz","43.3333","QoS Data, SN=2248, FN=0, Flags=.p..R.F.C"
"32687","16.000097748","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","135","-57dBm","5785MHz","43.3333","QoS Data, SN=2250, FN=0, Flags=.p....F.C"
"32691","16.000904319","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","123","-56dBm","5785MHz","43.3333","QoS Data, SN=2254, FN=0, Flags=.p....F.C"
"32692","16.001401515","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2255, FN=0, Flags=.p....F.C"
"32693","16.001806881","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2256, FN=0, Flags=.p....F.C"
"32695","16.002762288","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2256, FN=0, Flags=.p..R.F.C"
"32697","16.003750831","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1575","-57dBm","5785MHz","43.3333","QoS Data, SN=2256, FN=0, Flags=.p..R.F.C"
